2799.0,4,8,SSD,128,14.0,Other,24
2940.78,4,12,HDD,1,15.6,Windows,24
2940.78,4,12,HDD,1,15.6,Windows,24
2998.2,4,12,SSD,512,15.6,Windows,24
2998.2,4,12,SSD,512,15.6,Windows,24
3053.27,2,16,SSD,256,15.6,Windows,24
3053.27,2,16,SSD,256,15.6,Windows,24
3146.49,4,8,SSD,512,14.0,Windows,12
3146.49,4,8,SSD,512,14.0,Windows,12
3171.27,4,8,SSD,256,14.0,Windows,24
3171.27,4,8,SSD,256,14.0,Windows,24
3171.78,2,8,SSD,256,13.3,Windows,12
3171.78,2,8,SSD,256,13.3,Windows,12
3175.28,4,16,SSD,512,15.6,Windows,24
3175.28,4,16,SSD,512,15.6,Windows,24
3192.36,4,8,SSD,256,13.3,Windows,12
3192.36,4,8,SSD,256,13.3,Windows,12
3194.31,4,16,SSD,256,15.6,Other,24
3194.31,4,16,SSD,256,15.6,Other,24
3264.2,4,8,SSD,256,13.3,Windows,24
3264.2,4,8,SSD,256,13.3,Windows,24
3303.22,4,32,SSD,512,14.0,Windows,24
3303.22,4,32,SSD,512,14.0,Windows,24
3403.89,4,16,SSD,256,15.6,Other,24
3403.89,4,16,SSD,256,15.6,Other,24
3404.27,4,8,SSD,256,15.6,Windows,24
3404.27,4,8,SSD,256,15.6,Windows,24
3444.8,4,8,SSD,256,15.6,Windows,36
3444.8,4,8,SSD,256,15.6,Windows,36
3520.16,4,16,SSD,512,15.6,Other,24
3520.16,4,16,SSD,512,15.6,Other,24
3572.0,4,8,HDD,1,15.6,Windows,24
3572.0,4,8,HDD,1,15.6,Windows,24
3580.55,4,16,SSD,256,15.6,Windows,24
3580.55,4,16,SSD,256,15.6,Windows,24
3621.26,4,16,SSD,512,15.6,Windows,24
3621.26,4,16,SSD,512,15.6,Windows,24
3678.65,4,32,SSD,480,15.6,Windows,24
3678.65,4,32,SSD,480,15.6,Windows,24
3702.9,4,8,SSD,480,17.3,Windows,24
3702.9,4,8,SSD,480,17.3,Windows,24
3751.39,4,16,SSD,256,15.6,Windows,24
3751.39,4,16,SSD,256,15.6,Windows,24
3751.39,4,8,SSD,256,15.6,Windows,24
3751.39,4,8,SSD,256,15.6,Windows,24
4142.24,4,8,SSD,256,14.0,Windows,36
4142.24,4,8,SSD,256,14.0,Windows,36
4171.8,6,16,SSD,512,15.6,Windows,24
4171.8,6,16,SSD,512,15.6,Windows,24
4324.76,6,16,SSD,512,15.6,Windows,24
4324.76,6,16,SSD,512,15.6,Windows,24
4554.45,4,16,SSD,512,15.6,Other,24
4554.45,4,16,SSD,512,15.6,Other,24
4821.12,4,16,SSD,1,17.3,Windows,24
4821.12,4,16,SSD,1,17.3,Windows,24
4821.12,2,8,SSD,128,13.3,macOS,12
4821.12,2,8,SSD,128,13.3,macOS,12
5177.85,4,16,SSD,256,14.0,Windows,12
5177.85,4,16,SSD,256,14.0,Windows,12
5193.6,6,16,SSD,512,17.3,Other,24
5193.6,6,16,SSD,512,17.3,Other,24
5230.78,6,16,SSD,256,17.3,Other,24
5230.78,6,16,SSD,256,17.3,Other,24
5359.88,6,8,SSD,256,17.3,Windows,24
5359.88,6,8,SSD,256,17.3,Windows,24
5403.18,6,16,SSD,512,17.3,Other,24
5403.18,6,16,SSD,512,17.3,Other,24
5832.31,6,16,SSD,512,17.3,Windows,24
5832.31,6,16,SSD,512,17.3,Windows,24
5899.03,6,16,SSD,512,17.3,Windows,24
5899.03,6,16,SSD,512,17.3,Windows,24
6198.21,6,8,SSD,512,17.3,Other,24
6198.21,6,8,SSD,512,17.3,Other,24
6304.13,6,16,SSD,512,15.6,Windows,24
6304.13,6,16,SSD,512,15.6,Windows,24
7651.28,6,16,SSD,512,15.6,Windows,24
7651.28,6,16,SSD,512,15.6,Windows,24
8219.0,6,8,SSD,512,13.3,macOS,12
8219.0,6,8,SSD,512,13.3,macOS,12
8219.0,6,16,SSD,512,15.6,Windows,24
8219.0,6,16,SSD,512,15.6,Windows,24
8219.0,4,16,HDD,1,17.3,Windows,24
8219.0,4,16,HDD,1,17.3,Windows,24
10651.89,6,16,SSD,512,17.3,Windows,12
10651.89,6,16,SSD,512,17.3,Windows,12
10890.0,6,16,SSD,512,17.3,Windows,24
10890.0,6,16,SSD,512,17.3,Windows,24
2044.0,2,4,HDD,1,15.6,Windows,24
2044.0,2,4,HDD,1,15.6,Windows,24
2147.39,2,4,HDD,1,15.6,Windows,24
2147.39,2,4,HDD,1,15.6,Windows,24
2799.86,4,8,SSD,512,15.6,Other,24
2799.86,4,8,SSD,512,15.6,Other,24
3008.55,4,16,SSD,256,15.6,Windows,24
